a_id,role,is_bot,is_control,a_totalhit,a_start,a_last
1409987865,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1409988110,bot_hp,True,False,6.0,2021-01-15,2022-07-01
1409988710,bot_hp,True,False,11.0,2021-01-15,2022-05-10
1409988828,bot_hp,True,False,138.0,2021-01-15,2023-02-20
1409988909,bot_hp,True,False,2.0,2021-01-15,2022-06-03
1409989144,bot_hp,True,False,15.0,2021-01-15,2023-01-13
1409989205,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1409989367,bot_hp,True,False,12.0,2021-01-15,2022-08-24
1409989559,bot_hp,True,False,123.0,2021-01-15,2023-02-26
1409989646,bot_hp,True,False,6.0,2021-01-15,2022-07-31
1409989675,bot_hp,True,False,3.0,2021-01-15,2022-12-27
1409989697,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1409989760,bot_hp,True,False,8.0,2021-01-15,2023-02-21
1409989801,bot_hp,True,False,5.0,2021-01-15,2023-01-12
1409989842,bot_hp,True,False,4.0,2021-01-15,2022-03-29
1409990015,bot_hp,True,False,133.0,2021-01-15,2023-02-20
1409990355,bot_hp,True,False,5.0,2021-01-15,2023-01-12
1409990402,bot_hp,True,False,9.0,2021-01-15,2022-05-21
1409990446,bot_hp,True,False,7.0,2021-01-15,2022-07-31
1409990508,bot_hp,True,False,15.0,2021-01-15,2023-02-24
1409990770,bot_hp,True,False,2.0,2021-01-15,2021-02-14
1409990790,bot_hp,True,False,10.0,2021-01-15,2022-07-27
1409990859,bot_hp,True,False,11.0,2021-01-15,2022-04-20
1409990974,bot_hp,True,False,8.0,2021-01-15,2022-12-27
1409991142,bot_hp,True,False,6.0,2021-01-15,2022-09-30
1409991393,bot_hp,True,False,6.0,2021-01-15,2022-08-03
1409991699,bot_hp,True,False,7.0,2021-01-15,2022-12-16
1409991705,bot_hp,True,False,13.0,2021-01-15,2023-02-21
1409991717,bot_hp,True,False,131.0,2021-01-15,2023-02-26
1409991963,bot_hp,True,False,8.0,2021-01-15,2023-01-13
1409991984,bot_hp,True,False,15.0,2021-01-15,2023-02-20
1409991993,bot_hp,True,False,12.0,2021-01-15,2022-12-27
1409992022,bot_hp,True,False,4.0,2021-01-15,2022-06-27
1409992060,bot_hp,True,False,4.0,2021-01-15,2022-06-27
1409992067,bot_hp,True,False,11.0,2021-01-15,2022-09-30
1409992231,bot_hp,True,False,8.0,2021-01-15,2022-05-21
1409992249,bot_hp,True,False,8.0,2021-01-15,2022-07-07
1409992276,bot_hp,True,False,141.0,2021-01-15,2023-02-26
1409992367,bot_hp,True,False,14.0,2021-01-15,2022-08-17
1409992403,bot_hp,True,False,7.0,2021-01-15,2022-06-27
1409992523,bot_hp,True,False,10.0,2021-01-15,2023-02-20
1409992733,bot_hp,True,False,7.0,2021-01-15,2022-08-05
1409992755,bot_hp,True,False,5.0,2021-01-15,2022-08-24
1409992961,bot_hp,True,False,11.0,2021-01-15,2023-02-26
1409993065,bot_hp,True,False,8.0,2021-01-15,2022-08-17
1409993143,bot_hp,True,False,7.0,2021-01-15,2022-05-10
1409993218,bot_hp,True,False,154.0,2021-01-15,2023-02-24
1409993225,bot_hp,True,False,9.0,2021-01-15,2023-01-19
1409993251,bot_hp,True,False,3.0,2021-01-15,2022-08-17
1409993263,bot_hp,True,False,13.0,2021-01-15,2022-07-26
1409993340,bot_hp,True,False,12.0,2021-01-15,2023-02-24
1409993376,bot_hp,True,False,8.0,2021-01-15,2023-01-12
1409993539,bot_hp,True,False,16.0,2021-01-15,2023-01-13
1409993730,bot_hp,True,False,5.0,2021-01-15,2023-02-21
1409993946,bot_hp,True,False,118.0,2021-01-15,2023-02-26
1409994224,bot_hp,True,False,13.0,2021-01-15,2023-02-20
1409994339,bot_hp,True,False,9.0,2021-01-15,2022-07-01
1409994409,bot_hp,True,False,5.0,2021-01-15,2023-02-21
1409994427,bot_hp,True,False,13.0,2021-01-15,2022-08-24
1409994624,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1409994840,bot_hp,True,False,10.0,2021-01-15,2022-05-02
1409994898,bot_hp,True,False,7.0,2021-01-15,2022-07-04
1409994982,bot_hp,True,False,10.0,2021-01-15,2023-01-12
1409995028,bot_hp,True,False,5.0,2021-01-15,2022-09-29
1409995075,bot_hp,True,False,12.0,2021-01-15,2023-02-20
1409995108,bot_hp,True,False,120.0,2021-01-15,2023-02-24
1409995140,bot_hp,True,False,9.0,2021-01-15,2022-05-04
1409995149,bot_hp,True,False,13.0,2021-01-15,2023-02-20
1409995191,bot_hp,True,False,13.0,2021-01-15,2022-08-17
1409995415,bot_hp,True,False,3.0,2021-01-15,2022-07-31
1409995465,bot_hp,True,False,11.0,2021-01-15,2023-01-12
1409995466,bot_hp,True,False,22.0,2021-01-15,2023-01-13
1409995652,bot_hp,True,False,4.0,2021-01-15,2022-04-17
1409995829,bot_hp,True,False,10.0,2021-01-15,2023-01-12
1409995996,bot_hp,True,False,5.0,2021-01-15,2023-02-26
1409996194,bot_hp,True,False,6.0,2021-01-15,2022-04-17
1409996242,bot_hp,True,False,10.0,2021-01-15,2023-01-12
1409996265,bot_hp,True,False,9.0,2021-01-15,2022-09-12
1409996704,bot_hp,True,False,10.0,2021-01-15,2023-01-12
1409997125,bot_hp,True,False,8.0,2021-01-15,2023-01-13
1409997150,bot_hp,True,False,8.0,2021-01-15,2023-01-12
1409997391,bot_hp,True,False,5.0,2021-01-15,2022-05-10
1409997451,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1409997480,bot_hp,True,False,12.0,2021-01-15,2023-01-10
1409997608,bot_hp,True,False,10.0,2021-01-15,2022-12-27
1409997634,bot_hp,True,False,3.0,2021-01-15,2021-03-23
1409997798,bot_hp,True,False,13.0,2021-01-15,2023-02-24
1409997806,bot_hp,True,False,6.0,2021-01-15,2022-05-21
1409997907,bot_hp,True,False,5.0,2021-01-15,2022-08-05
1409997972,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1409997975,bot_hp,True,False,9.0,2021-01-15,2022-09-30
1409998082,bot_hp,True,False,9.0,2021-01-15,2021-03-22
1409998330,bot_hp,True,False,4.0,2021-01-15,2023-02-26
1409998349,bot_hp,True,False,4.0,2021-01-15,2022-03-22
1409998447,bot_hp,True,False,122.0,2021-01-15,2023-02-26
1409998493,bot_hp,True,False,13.0,2021-01-15,2022-08-28
1409998726,bot_hp,True,False,4.0,2021-01-15,2022-04-24
1409998768,bot_hp,True,False,132.0,2021-01-15,2023-02-24
1409999116,bot_hp,True,False,10.0,2021-01-15,2022-12-27
1409999210,bot_hp,True,False,7.0,2021-01-15,2023-02-24
1409999449,bot_hp,True,False,143.0,2021-01-15,2023-02-26
1409999718,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1409999742,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1409999794,bot_hp,True,False,7.0,2021-01-15,2022-09-30
1410000058,bot_hp,True,False,6.0,2021-01-15,2022-09-30
1410000122,bot_hp,True,False,10.0,2021-01-15,2022-12-27
1410000176,bot_hp,True,False,6.0,2021-01-15,2022-07-07
1410000213,bot_hp,True,False,7.0,2021-01-15,2023-02-24
1410000604,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1410000651,bot_hp,True,False,17.0,2021-01-15,2023-01-12
1410000845,bot_hp,True,False,12.0,2021-01-15,2022-12-27
1410000925,bot_hp,True,False,112.0,2021-01-15,2023-02-26
1410000961,bot_hp,True,False,8.0,2021-01-15,2022-08-05
1410001044,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1410001200,bot_hp,True,False,138.0,2021-01-15,2023-02-26
1410001640,bot_hp,True,False,10.0,2021-01-15,2023-01-12
1410001714,bot_hp,True,False,21.0,2021-01-15,2023-01-12
1410001749,bot_hp,True,False,8.0,2021-01-15,2022-12-27
1410001842,bot_hp,True,False,7.0,2021-01-15,2022-08-05
1410002010,bot_hp,True,False,8.0,2021-01-15,2022-06-03
1410002137,bot_hp,True,False,138.0,2021-01-15,2023-02-26
1410002269,bot_hp,True,False,3.0,2021-01-15,2022-04-17
1410002315,bot_hp,True,False,9.0,2021-01-15,2023-02-20
1410002615,bot_hp,True,False,5.0,2021-01-15,2022-07-20
1410002660,bot_hp,True,False,9.0,2021-01-15,2023-01-10
1410002668,bot_hp,True,False,10.0,2021-01-15,2022-12-27
1410002798,bot_hp,True,False,14.0,2021-01-15,2022-12-27
1410002977,bot_hp,True,False,3.0,2021-01-15,2022-08-05
1410003357,bot_hp,True,False,10.0,2021-01-15,2023-01-10
1410003990,bot_hp,True,False,6.0,2021-01-15,2022-08-17
1410004002,bot_hp,True,False,9.0,2021-01-15,2022-12-27
1410004117,bot_hp,True,False,7.0,2021-01-15,2023-01-12
1410004688,bot_hp,True,False,10.0,2021-01-15,2022-12-27
1410004888,bot_hp,True,False,125.0,2021-01-15,2023-02-26
1410004906,bot_hp,True,False,11.0,2021-01-15,2022-07-06
1410005102,bot_hp,True,False,14.0,2021-01-15,2022-12-27
1410005178,bot_hp,True,False,128.0,2021-01-15,2023-02-26
1410005227,bot_hp,True,False,5.0,2021-01-15,2022-05-21
1410005262,bot_hp,True,False,6.0,2021-01-15,2022-12-16
1410005309,bot_hp,True,False,10.0,2021-01-15,2022-05-04
1410005349,bot_hp,True,False,12.0,2021-01-15,2022-08-24
1410005415,bot_hp,True,False,12.0,2021-01-15,2023-02-26
1410005663,bot_hp,True,False,6.0,2021-01-15,2022-09-30
1410005786,bot_hp,True,False,13.0,2021-01-15,2022-09-12
1410005828,bot_hp,True,False,11.0,2021-01-15,2022-09-30
1410005894,bot_hp,True,False,6.0,2021-01-15,2023-02-21
1410006069,bot_hp,True,False,125.0,2021-01-15,2023-02-26
1410006073,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1410006096,bot_hp,True,False,166.0,2021-01-15,2023-02-26
1410006312,bot_hp,True,False,5.0,2021-01-15,2023-02-20
1410006396,bot_hp,True,False,5.0,2021-01-15,2023-02-24
1410006470,bot_hp,True,False,12.0,2021-01-15,2022-08-05
1410006526,bot_hp,True,False,8.0,2021-01-15,2023-02-21
1410006632,bot_hp,True,False,6.0,2021-01-15,2023-02-24
1410007029,bot_hp,True,False,21.0,2021-01-15,2023-02-24
1410007096,bot_hp,True,False,8.0,2021-01-15,2022-08-03
1410007212,bot_hp,True,False,8.0,2021-01-15,2023-01-12
1410007232,bot_hp,True,False,10.0,2021-01-15,2023-02-24
1410007247,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1410007735,bot_hp,True,False,6.0,2021-01-15,2022-07-20
1410007758,bot_hp,True,False,3.0,2021-01-15,2023-01-13
1410007777,bot_hp,True,False,6.0,2021-01-15,2022-06-08
1410007852,bot_hp,True,False,11.0,2021-01-15,2022-08-24
1410007864,bot_hp,True,False,19.0,2021-01-15,2023-02-26
1410007894,bot_hp,True,False,4.0,2021-01-15,2022-07-07
1410007921,bot_hp,True,False,98.0,2021-01-15,2023-02-21
1410007999,bot_hp,True,False,11.0,2021-01-15,2023-01-12
1410008322,bot_hp,True,False,5.0,2021-01-15,2023-02-21
1410008341,bot_hp,True,False,13.0,2021-01-15,2023-01-19
1410008441,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410008556,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1410008685,bot_hp,True,False,6.0,2021-01-15,2023-02-20
1410009097,bot_hp,True,False,9.0,2021-01-15,2022-07-19
1410009482,bot_hp,True,False,119.0,2021-01-15,2023-02-21
1410009536,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1410009566,bot_hp,True,False,9.0,2021-01-15,2022-06-27
1410009666,bot_hp,True,False,7.0,2021-01-15,2022-09-12
1410009699,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410009738,bot_hp,True,False,4.0,2021-01-15,2022-08-05
1410009940,bot_hp,True,False,136.0,2021-01-15,2023-02-24
1410010494,bot_hp,True,False,8.0,2021-01-15,2022-07-01
1410010757,bot_hp,True,False,8.0,2021-01-15,2023-02-26
1410011111,bot_hp,True,False,11.0,2021-01-15,2023-02-20
1410011213,ctrl_hpneg,False,True,6.0,2021-01-15,2021-01-21
1410011262,bot_hp,True,False,10.0,2021-01-15,2023-02-21
1410011280,bot_hp,True,False,13.0,2021-01-15,2023-02-21
1410011385,bot_hp,True,False,8.0,2021-01-15,2023-01-19
1410011672,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1410011759,bot_hp,True,False,10.0,2021-01-15,2023-02-20
1410011843,bot_hp,True,False,12.0,2021-01-15,2022-12-27
1410011891,bot_hp,True,False,11.0,2021-01-15,2022-09-29
1410011971,bot_hp,True,False,7.0,2021-01-15,2023-02-21
1410012036,bot_hp,True,False,6.0,2021-01-15,2022-05-02
1410012151,bot_hp,True,False,13.0,2021-01-15,2022-09-30
1410012261,bot_hp,True,False,146.0,2021-01-15,2023-02-26
1410012286,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1410012605,bot_hp,True,False,5.0,2021-01-15,2022-04-24
1410012685,bot_hp,True,False,10.0,2021-01-15,2022-05-10
1410013070,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1410013093,bot_hp,True,False,7.0,2021-01-15,2023-02-21
1410013129,bot_hp,True,False,16.0,2021-01-15,2023-02-24
1410013243,bot_hp,True,False,6.0,2021-01-15,2021-03-22
1410013297,bot_hp,True,False,5.0,2021-01-15,2022-05-10
1410013300,bot_hp,True,False,10.0,2021-01-15,2023-02-20
1410013301,bot_hp,True,False,5.0,2021-01-15,2023-02-20
1410013330,bot_hp,True,False,6.0,2021-01-15,2022-05-02
1410013394,bot_hp,True,False,10.0,2021-01-15,2022-08-05
1410013606,bot_hp,True,False,2.0,2021-01-15,2023-02-21
1410013627,bot_hp,True,False,8.0,2021-01-15,2023-02-26
1410013699,bot_hp,True,False,13.0,2021-01-15,2023-02-24
1410014328,bot_hp,True,False,6.0,2021-01-15,2023-01-12
1410014380,bot_hp,True,False,17.0,2021-01-15,2022-08-05
1410014436,bot_hp,True,False,3.0,2021-01-15,2022-07-07
1410014455,bot_hp,True,False,10.0,2021-01-15,2022-07-27
1410014464,bot_hp,True,False,5.0,2021-01-15,2022-08-05
1410014473,bot_hp,True,False,7.0,2021-01-15,2023-02-26
1410014542,bot_hp,True,False,10.0,2021-01-15,2023-02-20
1410014566,bot_hp,True,False,5.0,2021-01-15,2022-07-19
1410014571,bot_hp,True,False,13.0,2021-01-15,2023-02-24
1410014580,bot_hp,True,False,11.0,2021-01-15,2023-02-26
1410014588,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410014628,bot_hp,True,False,8.0,2021-01-15,2022-07-26
1410014688,bot_hp,True,False,9.0,2021-01-15,2022-05-21
1410015406,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1410015754,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1410015759,bot_hp,True,False,13.0,2021-01-15,2022-09-12
1410015784,bot_hp,True,False,9.0,2021-01-15,2023-01-12
1410015806,bot_hp,True,False,7.0,2021-01-15,2021-03-23
1410015879,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410015930,bot_hp,True,False,6.0,2021-01-15,2023-01-12
1410016090,ctrl_hpneg,False,True,3.0,2021-01-15,2021-03-13
1410016092,bot_hp,True,False,5.0,2021-01-15,2023-01-13
1410016223,bot_hp,True,False,6.0,2021-01-15,2023-02-21
1410016282,bot_hp,True,False,8.0,2021-01-15,2022-12-16
1410016316,bot_hp,True,False,9.0,2021-01-15,2022-12-27
1410016361,bot_hp,True,False,11.0,2021-01-15,2022-08-24
1410016406,bot_hp,True,False,7.0,2021-01-15,2022-05-04
1410016546,bot_hp,True,False,6.0,2021-01-15,2022-07-06
1410016566,bot_hp,True,False,13.0,2021-01-15,2023-02-21
1410016621,bot_hp,True,False,11.0,2021-01-15,2022-08-05
1410016655,bot_hp,True,False,13.0,2021-01-15,2023-01-12
1410016687,bot_hp,True,False,11.0,2021-01-15,2022-07-26
1410017028,bot_hp,True,False,9.0,2021-01-15,2022-12-27
1410017050,bot_hp,True,False,8.0,2021-01-15,2022-12-27
1410017117,bot_hp,True,False,12.0,2021-01-15,2023-01-12
1410017468,bot_hp,True,False,7.0,2021-01-15,2022-05-04
1410017501,bot_hp,True,False,8.0,2021-01-15,2022-07-20
1410017530,bot_hp,True,False,9.0,2021-01-15,2023-01-12
1410017648,bot_hp,True,False,134.0,2021-01-15,2023-02-26
1410017663,bot_hp,True,False,9.0,2021-01-15,2023-02-26
1410018059,bot_hp,True,False,14.0,2021-01-15,2022-08-24
1410018100,bot_hp,True,False,10.0,2021-01-15,2023-02-20
1410018119,bot_hp,True,False,10.0,2021-01-15,2022-09-29
1410018144,bot_hp,True,False,11.0,2021-01-15,2022-09-12
1410018158,bot_hp,True,False,9.0,2021-01-15,2022-07-07
1410018537,bot_hp,True,False,11.0,2021-01-15,2023-02-15
1410018608,bot_hp,True,False,7.0,2021-01-15,2022-08-05
1410018714,bot_hp,True,False,5.0,2021-01-15,2023-02-20
1410018927,bot_hp,True,False,6.0,2021-01-15,2023-02-21
1410019129,bot_hp,True,False,6.0,2021-01-15,2022-08-03
1410019134,bot_hp,True,False,5.0,2021-01-15,2022-06-27
1410019261,bot_hp,True,False,9.0,2021-01-15,2022-07-27
1410019881,bot_hp,True,False,4.0,2021-01-15,2022-05-21
1410020151,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410020349,bot_hp,True,False,6.0,2021-01-15,2022-08-03
1410020364,bot_hp,True,False,9.0,2021-01-15,2023-02-24
1410020386,bot_hp,True,False,6.0,2021-01-15,2023-02-20
1410020426,bot_hp,True,False,7.0,2021-01-15,2023-02-26
1410020737,bot_hp,True,False,9.0,2021-01-15,2022-04-17
1410021186,bot_hp,True,False,7.0,2021-01-15,2023-01-12
1410021279,bot_hp,True,False,12.0,2021-01-15,2023-02-21
1410021598,bot_hp,True,False,5.0,2021-01-15,2022-07-01
1410021621,bot_hp,True,False,10.0,2021-01-15,2022-09-30
1410022011,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1410022067,bot_hp,True,False,9.0,2021-01-15,2023-02-20
1410022603,bot_hp,True,False,7.0,2021-01-15,2022-08-24
1410022827,bot_hp,True,False,14.0,2021-01-15,2022-08-17
1410023198,ctrl_hpneg,False,True,4.0,2021-01-15,2021-03-13
1410023212,bot_hp,True,False,11.0,2021-01-15,2022-06-27
1410023276,bot_hp,True,False,5.0,2021-01-15,2022-08-05
1410023281,bot_hp,True,False,14.0,2021-01-15,2023-02-24
1410023547,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1410023763,bot_hp,True,False,10.0,2021-01-15,2023-02-24
1410024099,bot_hp,True,False,11.0,2021-01-15,2022-07-07
1410024439,bot_hp,True,False,7.0,2021-01-15,2022-08-17
1410024601,bot_hp,True,False,3.0,2021-01-15,2022-05-21
1410024785,bot_hp,True,False,7.0,2021-01-15,2022-05-21
1410024868,ctrl_hpneg,False,True,10.0,2021-01-15,2021-03-13
1410025091,bot_hp,True,False,132.0,2021-01-15,2023-02-20
1410025093,bot_hp,True,False,11.0,2021-01-15,2022-12-27
1410025158,bot_hp,True,False,8.0,2021-01-15,2023-01-13
1410025235,bot_hp,True,False,123.0,2021-01-15,2023-02-26
1410025635,bot_hp,True,False,7.0,2021-01-15,2023-02-21
1410025696,bot_hp,True,False,13.0,2021-01-15,2022-08-05
1410025781,bot_hp,True,False,10.0,2021-01-15,2023-02-24
1410025980,bot_hp,True,False,12.0,2021-01-15,2023-02-24
1410026103,bot_hp,True,False,5.0,2021-01-15,2021-03-21
1410026155,bot_hp,True,False,13.0,2021-01-15,2023-02-20
1410026225,bot_hp,True,False,10.0,2021-01-15,2022-08-05
1410026382,bot_hp,True,False,7.0,2021-01-15,2023-01-05
1410026398,bot_hp,True,False,16.0,2021-01-15,2023-02-26
1410026404,bot_hp,True,False,8.0,2021-01-15,2022-07-06
1410026964,bot_hp,True,False,9.0,2021-01-15,2023-02-21
1410027458,bot_hp,True,False,8.0,2021-01-15,2023-02-20
1410027497,bot_hp,True,False,4.0,2021-01-15,2023-01-10
1410027518,bot_hp,True,False,12.0,2021-01-15,2022-12-27
1410027606,bot_hp,True,False,8.0,2021-01-15,2022-05-10
1410027650,bot_hp,True,False,9.0,2021-01-15,2023-01-13
1410028062,bot_hp,True,False,6.0,2021-01-15,2022-08-05
1410028090,bot_hp,True,False,12.0,2021-01-15,2023-02-26
1410028299,bot_hp,True,False,13.0,2021-01-15,2022-08-24
1410028314,bot_hp,True,False,11.0,2021-01-15,2023-02-24
1410028340,bot_hp,True,False,5.0,2021-01-15,2023-02-20
1410028359,bot_hp,True,False,10.0,2021-01-15,2022-07-07
1410028636,bot_hp,True,False,124.0,2021-01-15,2023-02-26
1410029001,bot_hp,True,False,9.0,2021-01-15,2022-08-03
1410029050,bot_hp,True,False,7.0,2021-01-15,2023-02-26
1410029247,bot_hp,True,False,13.0,2021-01-15,2022-07-07
1410029934,bot_hp,True,False,6.0,2021-01-15,2022-09-29
1410030023,bot_hp,True,False,11.0,2021-01-15,2022-05-21
1410030175,bot_hp,True,False,6.0,2021-01-15,2022-07-06
1410030211,bot_hp,True,False,8.0,2021-01-15,2022-08-17
1410030677,bot_hp,True,False,7.0,2021-01-15,2022-08-03
1410030716,bot_hp,True,False,11.0,2021-01-15,2022-08-05
1410030766,bot_hp,True,False,9.0,2021-01-15,2023-02-20
1410031052,bot_hp,True,False,3.0,2021-01-15,2023-01-19
1410031097,bot_hp,True,False,10.0,2021-01-15,2023-01-13
1410031314,bot_hp,True,False,6.0,2021-01-15,2022-09-30
1410031605,bot_hp,True,False,11.0,2021-01-15,2022-09-12
1410032096,bot_hp,True,False,5.0,2021-01-15,2022-07-01
1410032152,bot_hp,True,False,7.0,2021-01-15,2023-01-13
1410032221,bot_hp,True,False,6.0,2021-01-15,2023-02-20
1410032405,bot_hp,True,False,19.0,2021-01-15,2023-02-20
1410032608,bot_hp,True,False,7.0,2021-01-15,2022-05-21
1410032640,bot_hp,True,False,7.0,2021-01-15,2022-08-05
1410032644,bot_hp,True,False,7.0,2021-01-15,2023-02-20
1410032658,bot_hp,True,False,5.0,2021-01-15,2022-08-05
1410032693,bot_hp,True,False,11.0,2021-01-15,2023-02-26
1410032730,bot_hp,True,False,13.0,2021-01-15,2023-02-24
1410033164,bot_hp,True,False,8.0,2021-01-15,2023-02-20
1410033202,bot_hp,True,False,4.0,2021-01-15,2022-12-27
1410033371,bot_hp,True,False,7.0,2021-01-15,2023-02-26
1410033440,bot_hp,True,False,14.0,2021-01-15,2022-08-24
1410033490,bot_hp,True,False,9.0,2021-01-15,2022-08-05
1410033596,bot_hp,True,False,12.0,2021-01-15,2023-02-24
1410033632,bot_hp,True,False,5.0,2021-01-15,2022-12-27
