a_id,n_days,avg_bot_prob,tf_distance,num_windows,O_meanvec,O_dailymean
67153,768,0.8450948596000671,1.9443362951278689,1158,1.5150817959776415,2.32463354108599
543125625,581,0.8247095346450806,1.9441888332366943,798,1.9347016991019044,3.162315161060841
44211,637,0.8266506195068359,1.944172739982605,1091,1.204024717264776,2.0864820957614185
129287,272,0.837768018245697,1.9438865780830383,1120,1.1426675840607026,2.535503857422155
665704104,821,0.7581989765167236,1.9437902569770813,770,0.4895225564904915,1.570454889593024
2024355470,495,0.6803000569343567,1.9431935548782349,579,1.884785365749119,2.5853106309311396
45352,734,0.8161484599113464,1.9431419372558596,1138,1.2031428328461804,1.9433852570073722
124213,926,0.7002242207527161,1.9428205490112305,1137,0.7940177648407414,1.351551574979523
54719,766,0.7592036724090576,1.9426631331443789,1163,1.5401164267438856,2.1217591190722285
78485,753,0.7733702659606934,1.941994845867157,1158,1.1503117066508275,1.9461754267960985
448559,313,0.7585117816925049,1.9418697953224184,914,0.7059999692736574,1.7202683079796843
47698,809,0.8102121353149414,1.941860556602478,1089,1.6917468052462799,2.3071383096281908
662457437,805,0.7518826723098755,1.9416590929031368,750,0.6066013747667947,1.4412557283303271
665992480,802,0.7564367651939392,1.94163978099823,752,0.6975752534988539,1.3701724244911688
124933,201,0.8774562478065491,1.9415128827095032,1118,1.1429485904874004,1.8622414140989236
109605,744,0.8121833801269531,1.9405622482299805,1139,1.374920096254487,2.1016323615985284
153117,726,0.8002138137817383,1.9403898119926453,1120,1.3207929960415707,2.123809185540316
243242,617,0.6851738691329956,1.9403652548789976,1042,0.4545947294311201,1.2483072157371262
1911091824,386,0.8029587864875793,1.939691960811615,582,1.088711694782226,2.3050178850979797
53345,687,0.7986636757850647,1.9394757747650144,1165,1.3040330800071742,2.098623648810146
49700,646,0.8273600339889526,1.939448595046997,1173,1.2258601273502785,1.969829004649932
50979,645,0.8184958696365356,1.939206182956696,1153,1.5040429874324708,2.2491021851769646
89376,135,0.9237983226776124,1.9391971826553345,1134,1.3982140170811321,2.9329266486783294
668311614,520,0.7158749103546143,1.9390512108802795,769,1.1059862379739125,2.1602750116155804
45485,327,0.8952529430389404,1.9383429884910583,1102,1.7010545841691838,2.253304159599841
426239,507,0.7911754846572876,1.9381076097488403,791,1.0838813135018939,2.6556005029738063
547177478,356,0.7613767981529236,1.9380253553390503,793,1.7869226441801405,3.695611816951804
673711778,281,0.7306274175643921,1.937952995300293,752,1.5704784670576557,2.084796811774415
