agent_id,label,volume_cv,burst_frac,volume_autocorr_time
1134761293,chrome,1.6903457774428825,0.048,1.0
1137554326,chrome,1.6044133962102667,0.05518394648829431,41.0
115721421,chrome,1.3445735802930305,0.006993006993006993,10.0
1159065134,chrome,1.5410155873761737,0.030534351145038167,1.0
115992,chrome,1.4687047370095483,0.007352941176470588,16.0
116281,chrome,2.359552498842277,0.03826086956521739,21.0
116373,chrome,1.457644298670149,0.04953917050691244,18.0
1184775,chrome,1.1373562685293852,0.047018348623853214,13.0
1199730922,chrome,2.1863096978270806,0.04927536231884058,98.0
1201054710,chrome,2.910385225526481,0.050359712230215826,39.0
1205025210,chrome,3.335933299420296,0.026785714285714284,47.0
1205118801,chrome,8.769433753217077,0.010526315789473684,9.0
123500,chrome,2.7656960351879905,0.06258692628650904,35.0
1235107556,chrome,1.3118463485384295,0.04462809917355372,1.0
123526,chrome,3.5192748972403494,0.02471315092674316,28.0
124213,chrome,1.1955518919667143,0.0467706013363029,23.0
124327,chrome,1.0210607268225393,0.017699115044247787,6.0
124333,chrome,1.2029631825783056,0.009345794392523364,13.0
124730,chrome,2.4475426664805457,0.06867671691792294,34.0
124933,chrome,11.869040891011657,0.005780346820809248,3.0
1249726762,chrome,1.56423401803762,0.03414634146341464,1.0
125094,chrome,3.0095501420522353,0.0429042904290429,31.0
125282,chrome,0.06237636753142287,0.003937007874015748,1.0
125340,chrome,1.0454592830413487,0.01,10.0
125348,chrome,7.952457711423043,0.017241379310344827,1.0
125505,chrome,8.163548536902187,0.010638297872340425,12.0
125851,chrome,8.51552004882178,0.0109204368174727,8.0
126713,chrome,6.723550054817413,0.01225114854517611,8.0
126736,chrome,3.685105649850531,0.014893617021276596,35.0
127104,chrome,2.180927953773424,0.07428571428571429,49.0
1271054083,chrome,0.8058939575731454,0.053175775480059084,2.0
1271115223,chrome,1.2037479742554291,0.033632286995515695,5.0
1272941558,chrome,1.0887988289186867,0.04929577464788732,1.0
1275774295,chrome,3.2701317374868695,0.03735632183908046,11.0
1275803948,chrome,1.2956748736968475,0.08237547892720307,16.0
1277318167,chrome,0.9801142116625329,0.04576659038901602,48.0
127764,chrome,2.60259070083721,0.04067796610169491,44.0
127940,chrome,2.26171148456591,0.059420289855072465,52.0
1292805034,chrome,2.046478060922866,0.06060606060606061,47.0
129287,chrome,0.7744142367206774,0.020491803278688523,38.0
130337,chrome,4.290935948360952,0.008547008547008548,1.0
130518,chrome,1.0338894755064079,0.056422569027611044,73.0
130689,chrome,9.510311606769223,0.009259259259259259,1.0
1313950322,chrome,0.8343770770051279,0.040419161676646706,46.0
131400,chrome,5.626408093135484,0.019148936170212766,85.0
1316238335,chrome,1.823465667033909,0.037578288100208766,1.0
133579,chrome,3.4367417352709375,0.025179856115107913,35.0
134384,chrome,3.2425315111109563,0.042134831460674156,34.0
135148,chrome,1.0008723527858105,0.012987012987012988,10.0
135725,chrome,4.349873838131716,0.005063291139240506,89.0
135784,chrome,2.3098179462152357,0.06451612903225806,48.0
